,resto,review_rating,review_text,review_link,source
430,Bokan 37 Restaurant,5,"On my three visits to Bokan I've had a great experience. In terms of location the bar, restaurant and rooftop terraces all offer amazing views across the city overlooking many of the capital's landmarks. The environment is modern and comfortable and our host Veni ensured we found an ideal location from a choice of available spaces. The selection of beers and wines available is extensive and the team demonstrated their deep knowledge to make recommendations which exceeded our expectations. I haven't had the opportunity to dine at Bokan yet but look forward to this with the options on offer. If you want a highlight to your visit to London Docklands Bokan comes highly recommended.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r569916662-Bokan_37_Restaurant-London_England.html,Tripadvisor
431,Bokan 37 Restaurant,5,"I have been here twice now - first in July 2017 and then again in Dec17 and I know I will keep coming back again. Whether it’s in summer when you can watch the sun set over the London scene or whether in winter when the sparkling lights of London and the meandering Thames becomes your backdrop to an amazing evening, Bokan never fails to impress.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r569021909-Bokan_37_Restaurant-London_England.html,Tripadvisor
432,Bokan 37 Restaurant,5,"We were staying last weekend in Novotel Canary wharf, on Saturday night, we had table booked for two in Bokan, for my Mrs and I. The dining experience was an excellent one! The Head executive chef Aurelie, was serving and overlooking our table, everything was just spot on, also sous chef Robert was great and his team made their self's proud! Chef Istvan was serving perfectly cooked breakfast at morning buffet. Great service as well! Very friendly,positive, and attentive waiters and waitresses! Fantastic hotel and beautiful view, great staff! I can recommend this place for 100% to everyone! Thank you very much? Novotel Canary wharf, BOKAN.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r577033534-Bokan_37_Restaurant-London_England.html,Tripadvisor
433,Bokan 37 Restaurant,5,I have been living for quite a while in London and have been to several restaurant but Bokan is by far my favorite place.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r576409478-Bokan_37_Restaurant-London_England.html,Tripadvisor
434,Bokan 37 Restaurant,4,"I just came back from a nice evening at Bokan. You need to have a budget but you get the unusual view, a nice atmosphere, an interesting deco, a choice of surprising cocktails and the service; Antonella did add a bit of spice to our evening as she combined professionalism with a relaxing sense of humour, a cheerful side and an easy-going way. Happy to enjoy it again. Philippe.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r576962694-Bokan_37_Restaurant-London_England.html,Tripadvisor
435,Bokan 37 Restaurant,4,"On a clear day the view is fantastic! The breakfast was excellent and dinner was very good. The night we ate at the restaurant, it was very busy and the service was very slow.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r576424918-Bokan_37_Restaurant-London_England.html,Tripadvisor
436,Bokan 37 Restaurant,1,Horrible service!!! I wais waiting for 40 minuets to order one drink when the bar was totally empty...,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r576235066-Bokan_37_Restaurant-London_England.html,Tripadvisor
437,Bokan 37 Restaurant,5,"Superb Saturday evening out! I met my friends at Bokan and our table was next to the window. As it was a clear sunny day, the views across London were spectacular during daylight and night time. All three of us loved it. The staff gave us a warm welcome and looked after us very well throughout our visit. Their knowledge about the food and wine pairing was very good. We went for the tasting menu which was amazing. It was a successful evening and cannot wait to go there again. Thank you.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r574026807-Bokan_37_Restaurant-London_England.html,Tripadvisor
438,Bokan 37 Restaurant,5,"Juan, excellent service and very professional you Rock!!! whether if was a pot of tea or just a conversation you rock!!!!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r479768966-Bokan_37_Restaurant-London_England.html,Tripadvisor
439,Bokan 37 Restaurant,5,"The food is absolutely delicious with local products, the view of the city is astonishing, always had a warm welcome and service from the staff, the cocktails are inventive and the style and decoration is very trendy. I love this place, coming here as often as possible and never ever disappointed.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r575024398-Bokan_37_Restaurant-London_England.html,Tripadvisor
440,Bokan 37 Restaurant,5,"Me and my girlfriend visited this bar on a Friday afternoon- I would recommend booking a table so you ensure you sit by the window to get the best views. The drinks are in the higher price bracket but well worth it. The staff were brilliant, table service and fizz/wine top ups when you have a bottle. We ordered chips, olives and focaccia with hummus and they were lovely and decent sized portions. Our waiter knocked one of our glasses over and immediately requested a new full glass to the table. All round great experience, will definitely be returning!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r573475669-Bokan_37_Restaurant-London_England.html,Tripadvisor
441,Bokan 37 Restaurant,5,"Open until late, great wine , delicious food! We had burgers and some amazing bread with butter before, most delicious one",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r577866111-Bokan_37_Restaurant-London_England.html,Tripadvisor
442,Bokan 37 Restaurant,1,"Visited as part of office group and service was appalling. Order was taken and laboriously handwritten onto a sheet of paper, then tsrnascripted into the order till. Bar staff are ""supposed"" to print off order and prepare and then waiting staff relay to table. Simples?! Except the wrong drinks were transposed, the bar staff didn't bother to print off order, waiting staff didn't bother to check that it had been started on even after a number of queries about delays and the non-alcoholic cocktails were served with alcohol. And that was after a 55 minute wait. Next round marginally better - except this time the insisted on alcohol free drink (Tequila Sunrise - without tequila) taook 45 minutes to arrive. Lovely venue but a classic case of style over substance. Beyond parody",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r580796996-Bokan_37_Restaurant-London_England.html,Tripadvisor
443,Bokan 37 Restaurant,5,"I visited several times, love the Sunday jazz afternoons on the rooftop.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r583008777-Bokan_37_Restaurant-London_England.html,Tripadvisor
444,Bokan 37 Restaurant,2,"Location and venue amazing - 5 stars - but really let down by poor bar service, particularly by one of the staff on this evening who appeared to discriminate against certain customers in favour of others. He was rude, inept and really tarnished what was a lovely night at a spectacular location. What a shame.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r581296615-Bokan_37_Restaurant-London_England.html,Tripadvisor
445,Bokan 37 Restaurant,4,Great rooftop in London. Good service and quality food enjoying really good views.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r580704843-Bokan_37_Restaurant-London_England.html,Tripadvisor
446,Bokan 37 Restaurant,2,"Me and my friend staying at Novotel, heard great reviews on bokan. When me and my friend got to the restaurant ordered our food and drinks.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r580063988-Bokan_37_Restaurant-London_England.html,Tripadvisor
447,Bokan 37 Restaurant,5,My wife found this little gem for our birthdays and it was brilliant. Unfortunately the weather was not good but otherwise the view would be fantastic. We were very well looked after by the staff and manager. The drinks and bar food was very very good. Definately recommend this place and we will visit again soon. Thank to all the staff for making this a memorable occasion.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r579814192-Bokan_37_Restaurant-London_England.html,Tripadvisor
448,Bokan 37 Restaurant,5,"Was here during bank holiday weekend, it was perfect! From the food to cocktails selection, the staff were very friendly and welcoming! The bottomless brunch is a good choice to celebrate the weekend, the rooftop bar is great for private hire such as office / party! The view is amazing, especially when the sun shines in London! Definitely highly recommended and hope to come back soon!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r578444506-Bokan_37_Restaurant-London_England.html,Tripadvisor
449,Bokan 37 Restaurant,5,"Bokan is a great spot in London. The view is amazing, and even going to to toilet there is Instagrammable. We wanted to go there for experience, but it was thanks to Antonella that the night was unforgettable. Her service was really friendly and welcoming, and made Bokan seem much more approachable than we though it would be. Definitely looking forward to coming back, especially if she is working!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r578383868-Bokan_37_Restaurant-London_England.html,Tripadvisor
450,Bokan 37 Restaurant,5,I've been in Bokan for a friend meeting and I need to say that the place was amazing. Not only for the view but also for the great waitress Antonella who served us. Professional and kind. The food is incredible and drinking with your friends with a London view can create a nice atmosphere. Recommended.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r577884287-Bokan_37_Restaurant-London_England.html,Tripadvisor
